                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
   15-03-2024 12:58:38:56:166                      Skipped target                                 -
   15-03-2024 12:58:38:56:189                      Skipped target                                 -
   15-03-2024 12:58:38:56:212                      Skipped target                                 -
   15-03-2024 12:58:38:56:236                      Skipped target                                 -
   15-03-2024 12:58:38:56:260                      Skipped target                                 -
   15-03-2024 12:58:38:56:283                      Skipped target                                 -
   15-03-2024 12:58:38:56:318                      Skipped target                                 -
   15-03-2024 12:58:38:56:342                      Skipped target                                 -
   15-03-2024 12:58:38:56:389                      Skipped target                                 -
   15-03-2024 12:58:38:56:451                      Skipped target                                 -
   15-03-2024 12:58:38:56:477                      Skipped target                                 -
   15-03-2024 12:58:38:56:500                      Skipped target                                 -
   15-03-2024 12:58:38:56:524                      Skipped target                                 -
   15-03-2024 12:58:38:56:547                      Skipped target                                 -
   15-03-2024 12:58:38:56:574                      Skipped target                                 -
   15-03-2024 12:58:38:56:598                      Skipped target                                 -
   15-03-2024 12:58:38:56:621                      Skipped target                                 -
   15-03-2024 12:58:38:56:644                      Skipped target                                 -
   15-03-2024 12:58:38:59:388                         targetcount                                  0
   15-03-2024 12:58:38:59:419                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:442                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:466                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:489                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:512                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:536                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:559                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:582                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:605                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:628                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:650                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:702                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:728                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:752                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:776                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:828                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:854                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:877                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:900                    Skipped obstacle                                 -
   15-03-2024 12:58:38:59:951                    Skipped obstacle                                 -
  15-03-2024 12:58:38:262:421                          user input                                 -1
  15-03-2024 12:58:38:262:507                            yMax_now                                203
  15-03-2024 12:58:38:262:534                            xMax_now                                 55
  15-03-2024 12:58:38:262:571                 Pipe_dronePositionY                                 15
  15-03-2024 12:58:38:262:594                 Pipe_dronePositionX                                 15
  15-03-2024 12:58:38:262:620          Received obstacles ycoords                                 -
  15-03-2024 12:58:38:262:646          Received obstacles xcoords                                 -
  15-03-2024 12:58:38:262:670           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:706           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:759           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:785           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:808           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:831           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:882           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:907           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:930           Drone and target coincide                                 -
  15-03-2024 12:58:38:262:954           Drone and target coincide                                 -
    15-03-2024 12:58:38:263:6           Drone and target coincide                                 -
   15-03-2024 12:58:38:263:32           Drone and target coincide                                 -
   15-03-2024 12:58:38:263:55           Drone and target coincide                                 -
   15-03-2024 12:58:38:263:78           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:128           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:153           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:192           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:219           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:281           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:324           Drone and target coincide                                 -
  15-03-2024 12:58:38:263:354                             ScaledY                              16.20
  15-03-2024 12:58:38:263:381                             ScaledX                              30.15
  15-03-2024 12:58:38:263:436                      dronePositionY                                 16
  15-03-2024 12:58:38:263:461                      dronePositionX                                 30
  15-03-2024 12:58:38:263:485                           droneMaxY                                201
  15-03-2024 12:58:38:263:535                           droneMaxX                                 27
  15-03-2024 12:58:38:266:366                      Skipped target                                 -
  15-03-2024 12:58:38:266:447                      Skipped target                                 -
  15-03-2024 12:58:38:266:473                      Skipped target                                 -
  15-03-2024 12:58:38:266:498                      Skipped target                                 -
  15-03-2024 12:58:38:266:521                      Skipped target                                 -
  15-03-2024 12:58:38:266:544                      Skipped target                                 -
  15-03-2024 12:58:38:266:617                      Skipped target                                 -
  15-03-2024 12:58:38:266:643                      Skipped target                                 -
  15-03-2024 12:58:38:266:667                      Skipped target                                 -
  15-03-2024 12:58:38:266:691                      Skipped target                                 -
  15-03-2024 12:58:38:266:714                      Skipped target                                 -
  15-03-2024 12:58:38:266:737                      Skipped target                                 -
  15-03-2024 12:58:38:266:761                      Skipped target                                 -
  15-03-2024 12:58:38:266:785                      Skipped target                                 -
  15-03-2024 12:58:38:266:809                      Skipped target                                 -
  15-03-2024 12:58:38:266:832                      Skipped target                                 -
  15-03-2024 12:58:38:266:866                      Skipped target                                 -
  15-03-2024 12:58:38:266:890                      Skipped target                                 -
  15-03-2024 12:58:38:266:914                      Skipped target                                 -
  15-03-2024 12:58:38:266:938                      Skipped target                                 -
  15-03-2024 12:58:38:269:665                         targetcount                                  0
  15-03-2024 12:58:38:269:694                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:736                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:763                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:786                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:809                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:832                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:855                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:878                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:900                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:923                    Skipped obstacle                                 -
  15-03-2024 12:58:38:269:975                    Skipped obstacle                                 -
    15-03-2024 12:58:38:270:1                    Skipped obstacle                                 -
   15-03-2024 12:58:38:270:25                    Skipped obstacle                                 -
   15-03-2024 12:58:38:270:49                    Skipped obstacle                                 -
  15-03-2024 12:58:38:270:102                    Skipped obstacle                                 -
  15-03-2024 12:58:38:270:128                    Skipped obstacle                                 -
  15-03-2024 12:58:38:270:151                    Skipped obstacle                                 -
  15-03-2024 12:58:38:270:174                    Skipped obstacle                                 -
  15-03-2024 12:58:38:270:226                    Skipped obstacle                                 -
  15-03-2024 12:58:38:270:252                    Skipped obstacle                                 -
  15-03-2024 12:58:38:450:496                          user input                                 -1
  15-03-2024 12:58:38:450:541                            yMax_now                                203
  15-03-2024 12:58:38:450:939                            xMax_now                                 55
   15-03-2024 12:58:38:451:29                 Pipe_dronePositionY                                 15
   15-03-2024 12:58:38:451:63                 Pipe_dronePositionX                                 15
   15-03-2024 12:58:38:451:97          Received obstacles ycoords                                 -
  15-03-2024 12:58:38:451:131          Received obstacles xcoords                                 -
  15-03-2024 12:58:38:451:162           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:194           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:248           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:281           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:332           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:366           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:398           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:429           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:459           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:514           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:538           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:562           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:585           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:633           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:658           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:682           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:705           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:728           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:751           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:775           Drone and target coincide                                 -
  15-03-2024 12:58:38:451:804                             ScaledY                              16.20
  15-03-2024 12:58:38:451:832                             ScaledX                              30.15
  15-03-2024 12:58:38:451:859                      dronePositionY                                 16
  15-03-2024 12:58:38:451:882                      dronePositionX                                 30
  15-03-2024 12:58:38:451:905                           droneMaxY                                201
  15-03-2024 12:58:38:451:928                           droneMaxX                                 27
  15-03-2024 12:58:38:453:657                      Skipped target                                 -
  15-03-2024 12:58:38:453:687                      Skipped target                                 -
  15-03-2024 12:58:38:453:711                      Skipped target                                 -
  15-03-2024 12:58:38:453:734                      Skipped target                                 -
  15-03-2024 12:58:38:453:766                      Skipped target                                 -
  15-03-2024 12:58:38:453:790                      Skipped target                                 -
  15-03-2024 12:58:38:453:812                      Skipped target                                 -
  15-03-2024 12:58:38:453:834                      Skipped target                                 -
  15-03-2024 12:58:38:453:857                      Skipped target                                 -
  15-03-2024 12:58:38:453:879                      Skipped target                                 -
  15-03-2024 12:58:38:453:912                      Skipped target                                 -
  15-03-2024 12:58:38:453:935                      Skipped target                                 -
  15-03-2024 12:58:38:453:957                      Skipped target                                 -
  15-03-2024 12:58:38:453:980                      Skipped target                                 -
    15-03-2024 12:58:38:454:3                      Skipped target                                 -
   15-03-2024 12:58:38:454:64                      Skipped target                                 -
   15-03-2024 12:58:38:454:90                      Skipped target                                 -
  15-03-2024 12:58:38:454:114                      Skipped target                                 -
  15-03-2024 12:58:38:454:137                      Skipped target                                 -
  15-03-2024 12:58:38:454:160                      Skipped target                                 -
  15-03-2024 12:58:38:455:207                         targetcount                                  0
  15-03-2024 12:58:38:455:240                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:264                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:288                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:324                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:347                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:371                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:394                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:418                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:441                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:465                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:488                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:511                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:534                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:580                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:605                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:629                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:652                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:675                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:699                    Skipped obstacle                                 -
  15-03-2024 12:58:38:455:721                    Skipped obstacle                                 -
  15-03-2024 12:58:38:657:214                          user input                                 -1
  15-03-2024 12:58:38:657:291                            yMax_now                                203
  15-03-2024 12:58:38:657:317                            xMax_now                                 55
  15-03-2024 12:58:38:657:353                 Pipe_dronePositionY                                 15
  15-03-2024 12:58:38:657:377                 Pipe_dronePositionX                                 15
  15-03-2024 12:58:38:657:404          Received obstacles ycoords                                 -
  15-03-2024 12:58:38:657:520          Received obstacles xcoords                                 -
  15-03-2024 12:58:38:657:577           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:603           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:643           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:669           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:708           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:734           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:807           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:833           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:857           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:881           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:904           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:926           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:950           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:972           Drone and target coincide                                 -
  15-03-2024 12:58:38:657:995           Drone and target coincide                                 -
   15-03-2024 12:58:38:658:25           Drone and target coincide                                 -
   15-03-2024 12:58:38:658:63           Drone and target coincide                                 -
  15-03-2024 12:58:38:658:102           Drone and target coincide                                 -
  15-03-2024 12:58:38:658:126           Drone and target coincide                                 -
  15-03-2024 12:58:38:658:149           Drone and target coincide                                 -
  15-03-2024 12:58:38:658:177                             ScaledY                              16.20
  15-03-2024 12:58:38:658:204                             ScaledX                              30.15
  15-03-2024 12:58:38:658:231                      dronePositionY                                 16
  15-03-2024 12:58:38:658:254                      dronePositionX                                 30
  15-03-2024 12:58:38:658:278                           droneMaxY                                201
  15-03-2024 12:58:38:658:301                           droneMaxX                                 27
  15-03-2024 12:58:38:660:687                      Skipped target                                 -
  15-03-2024 12:58:38:660:749                      Skipped target                                 -
  15-03-2024 12:58:38:660:776                      Skipped target                                 -
  15-03-2024 12:58:38:660:801                      Skipped target                                 -
  15-03-2024 12:58:38:660:824                      Skipped target                                 -
  15-03-2024 12:58:38:660:847                      Skipped target                                 -
  15-03-2024 12:58:38:660:920                      Skipped target                                 -
  15-03-2024 12:58:38:660:946                      Skipped target                                 -
  15-03-2024 12:58:38:660:970                      Skipped target                                 -
  15-03-2024 12:58:38:660:993                      Skipped target                                 -
   15-03-2024 12:58:38:661:16                      Skipped target                                 -
   15-03-2024 12:58:38:661:39                      Skipped target                                 -
   15-03-2024 12:58:38:661:63                      Skipped target                                 -
   15-03-2024 12:58:38:661:87                      Skipped target                                 -
  15-03-2024 12:58:38:661:110                      Skipped target                                 -
  15-03-2024 12:58:38:661:134                      Skipped target                                 -
  15-03-2024 12:58:38:661:156                      Skipped target                                 -
  15-03-2024 12:58:38:661:232                      Skipped target                                 -
  15-03-2024 12:58:38:661:259                      Skipped target                                 -
  15-03-2024 12:58:38:661:282                      Skipped target                                 -
  15-03-2024 12:58:38:663:149                         targetcount                                  0
  15-03-2024 12:58:38:663:220                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:261                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:304                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:344                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:400                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:437                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:498                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:535                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:611                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:654                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:690                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:743                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:780                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:855                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:898                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:934                    Skipped obstacle                                 -
  15-03-2024 12:58:38:663:971                    Skipped obstacle                                 -
   15-03-2024 12:58:38:664:12                    Skipped obstacle                                 -
   15-03-2024 12:58:38:664:50                    Skipped obstacle                                 -
  15-03-2024 12:58:38:664:123                    Skipped obstacle                                 -
  15-03-2024 12:58:38:865:255                          user input                                 -1
  15-03-2024 12:58:38:865:408                            yMax_now                                203
  15-03-2024 12:58:38:865:463                            xMax_now                                 55
  15-03-2024 12:58:38:865:533                 Pipe_dronePositionY                                 15
  15-03-2024 12:58:38:865:584                 Pipe_dronePositionX                                 15
  15-03-2024 12:58:38:865:637          Received obstacles ycoords                                 -
  15-03-2024 12:58:38:865:689          Received obstacles xcoords                                 -
  15-03-2024 12:58:38:865:737           Drone and target coincide                                 -
  15-03-2024 12:58:38:865:863           Drone and target coincide                                 -
  15-03-2024 12:58:38:865:917           Drone and target coincide                                 -
  15-03-2024 12:58:38:865:965           Drone and target coincide                                 -
   15-03-2024 12:58:38:866:13           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:104           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:155           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:205           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:252           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:376           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:429           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:481           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:529           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:577           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:626           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:676           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:724           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:780           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:830           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:879           Drone and target coincide                                 -
  15-03-2024 12:58:38:866:936                             ScaledY                              16.20
  15-03-2024 12:58:38:866:991                             ScaledX                              30.15
   15-03-2024 12:58:38:867:83                      dronePositionY                                 16
  15-03-2024 12:58:38:867:389                      dronePositionX                                 30
  15-03-2024 12:58:38:867:466                           droneMaxY                                201
  15-03-2024 12:58:38:867:515                           droneMaxX                                 27
  15-03-2024 12:58:38:872:700                      Skipped target                                 -
  15-03-2024 12:58:38:872:832                      Skipped target                                 -
  15-03-2024 12:58:38:872:885                      Skipped target                                 -
  15-03-2024 12:58:38:872:933                      Skipped target                                 -
  15-03-2024 12:58:38:872:982                      Skipped target                                 -
   15-03-2024 12:58:38:873:29                      Skipped target                                 -
   15-03-2024 12:58:38:873:77                      Skipped target                                 -
  15-03-2024 12:58:38:873:125                      Skipped target                                 -
  15-03-2024 12:58:38:873:229                      Skipped target                                 -
  15-03-2024 12:58:38:873:282                      Skipped target                                 -
  15-03-2024 12:58:38:873:330                      Skipped target                                 -
  15-03-2024 12:58:38:873:428                      Skipped target                                 -
  15-03-2024 12:58:38:873:480                      Skipped target                                 -
  15-03-2024 12:58:38:873:528                      Skipped target                                 -
  15-03-2024 12:58:38:873:576                      Skipped target                                 -
  15-03-2024 12:58:38:873:677                      Skipped target                                 -
  15-03-2024 12:58:38:873:749                      Skipped target                                 -
  15-03-2024 12:58:38:873:851                      Skipped target                                 -
  15-03-2024 12:58:38:873:911                      Skipped target                                 -
   15-03-2024 12:58:38:874:10                      Skipped target                                 -
  15-03-2024 12:58:38:879:426                         targetcount                                  0
  15-03-2024 12:58:38:879:553                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:607                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:689                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:744                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:792                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:839                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:886                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:933                    Skipped obstacle                                 -
  15-03-2024 12:58:38:879:990                    Skipped obstacle                                 -
   15-03-2024 12:58:38:880:61                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:140                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:216                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:275                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:340                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:413                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:570                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:707                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:784                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:883                    Skipped obstacle                                 -
  15-03-2024 12:58:38:880:959                    Skipped obstacle                                 -
   15-03-2024 12:58:39:56:190                          user input                                 -1
   15-03-2024 12:58:39:56:279                            yMax_now                                203
   15-03-2024 12:58:39:56:313                            xMax_now                                 55
   15-03-2024 12:58:39:56:358                 Pipe_dronePositionY                                 15
   15-03-2024 12:58:39:56:389                 Pipe_dronePositionX                                 15
   15-03-2024 12:58:39:56:422          Received obstacles ycoords                                 -
   15-03-2024 12:58:39:56:455          Received obstacles xcoords                                 -
   15-03-2024 12:58:39:56:545           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:579           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:611           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:641           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:671           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:701           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:779           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:812           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:843           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:873           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:903           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:933           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:966           Drone and target coincide                                 -
   15-03-2024 12:58:39:56:996           Drone and target coincide                                 -
    15-03-2024 12:58:39:57:50           Drone and target coincide                                 -
   15-03-2024 12:58:39:57:102           Drone and target coincide                                 -
   15-03-2024 12:58:39:57:164           Drone and target coincide                                 -
   15-03-2024 12:58:39:57:189           Drone and target coincide                                 -
   15-03-2024 12:58:39:57:212           Drone and target coincide                                 -
   15-03-2024 12:58:39:57:235           Drone and target coincide                                 -
   15-03-2024 12:58:39:57:263                             ScaledY                              16.20
   15-03-2024 12:58:39:57:289                             ScaledX                              30.15
   15-03-2024 12:58:39:57:317                      dronePositionY                                 16
   15-03-2024 12:58:39:57:341                      dronePositionX                                 30
   15-03-2024 12:58:39:57:364                           droneMaxY                                201
   15-03-2024 12:58:39:57:387                           droneMaxX                                 27
   15-03-2024 12:58:39:59:386                      Skipped target                                 -
   15-03-2024 12:58:39:59:447                      Skipped target                                 -
   15-03-2024 12:58:39:59:473                      Skipped target                                 -
   15-03-2024 12:58:39:59:497                      Skipped target                                 -
   15-03-2024 12:58:39:59:520                      Skipped target                                 -
   15-03-2024 12:58:39:59:543                      Skipped target                                 -
   15-03-2024 12:58:39:59:579                      Skipped target                                 -
   15-03-2024 12:58:39:59:602                      Skipped target                                 -
   15-03-2024 12:58:39:59:625                      Skipped target                                 -
   15-03-2024 12:58:39:59:648                      Skipped target                                 -
   15-03-2024 12:58:39:59:673                      Skipped target                                 -
   15-03-2024 12:58:39:59:696                      Skipped target                                 -
   15-03-2024 12:58:39:59:719                      Skipped target                                 -
   15-03-2024 12:58:39:59:742                      Skipped target                                 -
   15-03-2024 12:58:39:59:765                      Skipped target                                 -
   15-03-2024 12:58:39:59:788                      Skipped target                                 -
   15-03-2024 12:58:39:59:812                      Skipped target                                 -
   15-03-2024 12:58:39:59:835                      Skipped target                                 -
   15-03-2024 12:58:39:59:858                      Skipped target                                 -
   15-03-2024 12:58:39:59:880                      Skipped target                                 -
   15-03-2024 12:58:39:62:415                         targetcount                                  0
   15-03-2024 12:58:39:62:475                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:501                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:526                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:549                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:591                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:630                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:777                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:805                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:829                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:852                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:875                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:898                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:921                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:944                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:968                    Skipped obstacle                                 -
   15-03-2024 12:58:39:62:991                    Skipped obstacle                                 -
    15-03-2024 12:58:39:63:14                    Skipped obstacle                                 -
    15-03-2024 12:58:39:63:38                    Skipped obstacle                                 -
    15-03-2024 12:58:39:63:62                    Skipped obstacle                                 -
    15-03-2024 12:58:39:63:85                    Skipped obstacle                                 -
  15-03-2024 12:58:39:263:674                          user input                                 -1
  15-03-2024 12:58:39:263:756                            yMax_now                                203
  15-03-2024 12:58:39:263:783                            xMax_now                                 55
  15-03-2024 12:58:39:263:818                 Pipe_dronePositionY                                 15
  15-03-2024 12:58:39:263:842                 Pipe_dronePositionX                                 15
  15-03-2024 12:58:39:263:867          Received obstacles ycoords                                 -
  15-03-2024 12:58:39:263:905          Received obstacles xcoords                                 -
  15-03-2024 12:58:39:263:928           Drone and target coincide                                 -
  15-03-2024 12:58:39:263:951           Drone and target coincide                                 -
  15-03-2024 12:58:39:263:975           Drone and target coincide                                 -
   15-03-2024 12:58:39:264:50           Drone and target coincide                                 -
   15-03-2024 12:58:39:264:76           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:120           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:143           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:185           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:208           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:231           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:254           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:277           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:301           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:324           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:347           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:370           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:393           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:416           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:439           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:462           Drone and target coincide                                 -
  15-03-2024 12:58:39:264:491                             ScaledY                              16.20
  15-03-2024 12:58:39:264:518                             ScaledX                              30.15
  15-03-2024 12:58:39:264:546                      dronePositionY                                 16
  15-03-2024 12:58:39:264:569                      dronePositionX                                 30
  15-03-2024 12:58:39:264:593                           droneMaxY                                201
  15-03-2024 12:58:39:264:616                           droneMaxX                                 27
  15-03-2024 12:58:39:266:928                      Skipped target                                 -
  15-03-2024 12:58:39:266:990                      Skipped target                                 -
   15-03-2024 12:58:39:267:15                      Skipped target                                 -
   15-03-2024 12:58:39:267:39                      Skipped target                                 -
   15-03-2024 12:58:39:267:62                      Skipped target                                 -
   15-03-2024 12:58:39:267:85                      Skipped target                                 -
  15-03-2024 12:58:39:267:128                      Skipped target                                 -
  15-03-2024 12:58:39:267:300                      Skipped target                                 -
